PEType,bytes_on_last_page,max_extra_paragraphs,init_sp_value,SizeofStackReserve,LoaderFlags,text_PointerToRelocations,registry_read,registry_write,registry_delete,network_dns,network_http,network_connections,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Malware
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,7366.0,130.0,0.0,1.0,2.0,7.0,0.0,4.0,37.0,2.0,18.0,6.0,0.0,7.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,7334.0,34.0,0.0,3.0,2.0,11.0,0.0,7.0,40.0,2.0,16.0,14.0,2.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,4754.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,35.0,0.0,5.0,0.0,1.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,3562.0,100.0,2.0,3.0,1.0,4.0,0.0,8.0,45.0,2.0,4.0,4.0,0.0,3.0,92.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,3342.0,0.0,0.0,15.0,0.0,15.0,0.0,2.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1139.0,0.0,0.0,3.0,0.0,2.0,4.0,10.0,48.0,5.0,1.0,1.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,362.0,0.0,6.0,3.0,0.0,8.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,13.0,307.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2070.0,0.0,0.0,1.0,0.0,4.0,0.0,13.0,45.0,2.0,1.0,28.0,0.0,3.0,201.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1188.0,0.0,0.0,3.0,0.0,38.0,0.0,5.0,40.0,1.0,2.0,0.0,0.0,13.0,343.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,694.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,2.0,3.0,0.0,0.0,8.0,154.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,181584.0,0.0,0.0,1.0,0.0,3.0,204.0,513.0,553.0,2.0,0.0,1.0,0.0,7.0,153.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1718.0,40.0,0.0,1.0,0.0,7.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,33.0,0.0,0.0,4.0,2.0,7.0,0.0,2.0,41.0,1.0,4.0,7.0,2.0,8.0,148.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,3.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,37.0,0.0,0.0,1.0,0.0,3.0,126.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,9022.0,0.0,0.0,6.0,4.0,10.0,0.0,7.0,45.0,2.0,8.0,6.0,2.0,17.0,241.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,346.0,12.0,0.0,1.0,0.0,40.0,0.0,3.0,35.0,1.0,0.0,31.0,0.0,3.0,201.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,445.0,0.0,0.0,2.0,0.0,4.0,0.0,7.0,48.0,1.0,1.0,7.0,0.0,1.0,75.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,33.0,0.0,0.0,9.0,2.0,15.0,0.0,2.0,40.0,1.0,4.0,7.0,2.0,7.0,143.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,4551.0,0.0,0.0,4.0,2.0,30.0,0.0,2.0,35.0,1.0,4.0,3.0,1.0,8.0,134.0,1
PE32,0x0040,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,372.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,1.0,2.0,1.0,0.0,13.0,14.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1099.0,0.0,0.0,0.0,0.0,9.0,2.0,10.0,49.0,4.0,0.0,1.0,0.0,3.0,201.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1500.0,46.0,0.0,3.0,2.0,4.0,0.0,4.0,32.0,2.0,8.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,152.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,11.0,253.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1839.0,75.0,4.0,1.0,0.0,3.0,0.0,2.0,37.0,6.0,0.0,1.0,0.0,0.0,0.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5.0,2.0,0.0,1.0,0.0,75.0,0.0,4.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1313.0,42.0,0.0,3.0,1.0,2.0,0.0,6.0,40.0,1.0,3.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,305.0,8.0,0.0,0.0,0.0,4.0,0.0,6.0,47.0,1.0,0.0,1.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,5055.0,0.0,0.0,7.0,3.0,12.0,0.0,10.0,46.0,5.0,7.0,7.0,2.0,19.0,298.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0,36316.0,164.0,4.0,9.0,3.0,13.0,1.0,15.0,53.0,4.0,300.0,10.0,14.0,3.0,93.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,982.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,36.0,1.0,2.0,0.0,1.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1388.0,0.0,0.0,3.0,0.0,6.0,0.0,15.0,54.0,1.0,2.0,0.0,0.0,13.0,342.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1688.0,6.0,0.0,3.0,0.0,6.0,1.0,4.0,37.0,4.0,6.0,0.0,2.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1942.0,30.0,0.0,1.0,1.0,2.0,0.0,3.0,35.0,2.0,8.0,0.0,0.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00400000,0x00000000,0x00000000,183.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,34.0,1.0,0.0,3.0,0.0,18.0,518.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,342.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,41.0,1.0,0.0,3.0,0.0,13.0,307.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,4551.0,0.0,0.0,5.0,2.0,131.0,0.0,2.0,34.0,1.0,4.0,1.0,1.0,11.0,164.0,1
PE32,0x0050,0xFFFF,0x00B8,1048576,0,0,3812.0,116.0,0.0,2.0,1.0,2.0,0.0,8.0,45.0,4.0,6.0,4.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1385.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,46.0,1.0,2.0,0.0,0.0,1.0,1.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,13363.0,143.0,12.0,7.0,3.0,5.0,2.0,20.0,68.0,12.0,14.0,12.0,4.0,8.0,151.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5806.0,0.0,0.0,4.0,3.0,145.0,0.0,2.0,34.0,1.0,8.0,1.0,2.0,13.0,153.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,769.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,58.0,1.0,1.0,2.0,0.0,13.0,307.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1272.0,12.0,0.0,1.0,0.0,5.0,1.0,9.0,49.0,1.0,3.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,571.0,0.0,0.0,5.0,0.0,14.0,0.0,10.0,46.0,1.0,1.0,3.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,945.0,0.0,0.0,1.0,0.0,73.0,0.0,3.0,35.0,1.0,0.0,28.0,0.0,3.0,201.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,37516.0,0.0,0.0,42.0,50.0,159.0,0.0,9.0,50.0,2.0,34.0,166.0,26.0,10.0,75.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,872.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,54.0,1.0,5.0,1.0,0.0,10.0,273.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,384.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,39.0,1.0,2.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,842.0,0.0,0.0,5.0,2.0,6.0,0.0,10.0,52.0,5.0,4.0,7.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,381.0,7.0,0.0,2.0,0.0,2.0,0.0,9.0,47.0,1.0,0.0,5.0,0.0,13.0,307.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,874.0,40.0,0.0,1.0,1.0,2.0,0.0,3.0,36.0,2.0,4.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1566.0,1.0,0.0,0.0,0.0,0.0,14.0,884.0,916.0,2.0,1.0,2.0,0.0,7.0,153.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,350.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,43.0,1.0,0.0,3.0,0.0,13.0,307.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2868.0,16.0,0.0,1.0,0.0,111.0,0.0,4.0,37.0,2.0,4.0,0.0,2.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1180.0,46.0,0.0,1.0,1.0,2.0,0.0,4.0,32.0,2.0,4.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,10.0,235.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,43460.0,324.0,6.0,4.0,1.0,5.0,1.0,31.0,82.0,2.0,26.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,4784.0,43.0,4.0,3.0,3.0,4.0,1.0,10.0,46.0,4.0,6.0,5.0,2.0,16.0,240.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,64.0,6.0,0.0,2.0,0.0,12.0,0.0,3.0,41.0,1.0,2.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,339.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,39.0,2.0,2.0,0.0,0.0,8.0,155.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,7.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,10.0,238.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,308.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,11.0,257.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,316.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1538.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,43.0,2.0,1.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1892.0,24.0,0.0,2.0,1.0,4.0,0.0,3.0,32.0,4.0,10.0,0.0,0.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1538.0,0.0,0.0,2.0,1.0,2.0,0.0,15.0,55.0,1.0,2.0,0.0,0.0,11.0,289.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,412.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,46.0,2.0,0.0,1.0,0.0,13.0,307.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1820.0,22.0,0.0,0.0,0.0,1.0,0.0,3.0,31.0,2.0,4.0,0.0,2.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1054.0,23.0,0.0,2.0,0.0,4.0,0.0,3.0,37.0,2.0,3.0,0.0,0.0,7.0,153.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,2264.0,30.0,0.0,2.0,1.0,3.0,1.0,4.0,32.0,2.0,10.0,0.0,2.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1956.0,88.0,6.0,2.0,1.0,7.0,1.0,7.0,45.0,1.0,2.0,0.0,0.0,12.0,294.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0x00000000,9310.0,0.0,0.0,11.0,5.0,17.0,0.0,10.0,50.0,2.0,8.0,8.0,2.0,15.0,264.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1592.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,34.0,4.0,6.0,0.0,0.0,7.0,165.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,32.0,0.0,0.0,4.0,1.0,17.0,0.0,2.0,40.0,1.0,4.0,1.0,1.0,10.0,158.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1762.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,42.0,2.0,1.0,31.0,0.0,3.0,201.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,41934.0,542.0,48.0,17.0,28.0,33.0,0.0,41.0,79.0,2.0,324.0,304.0,14.0,12.0,281.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,337.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,38.0,1.0,2.0,1.0,0.0,7.0,160.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,638.0,16.0,0.0,3.0,0.0,3.0,0.0,3.0,37.0,2.0,2.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,634.0,62.0,0.0,2.0,0.0,65.0,0.0,5.0,34.0,2.0,2.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,154.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,13.0,307.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5634.0,48.0,0.0,1.0,0.0,2.0,0.0,8.0,47.0,2.0,14.0,0.0,2.0,1.0,1.0,1
PE32,0x0040,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,404.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,47.0,1.0,0.0,1.0,0.0,13.0,14.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,984.0,46.0,0.0,1.0,1.0,2.0,0.0,4.0,37.0,2.0,4.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,16.0,0.0,0.0,6.0,1.0,6.0,0.0,2.0,37.0,0.0,1.0,0.0,0.0,1.0,48.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0x00000000,1062.0,11.0,0.0,1.0,0.0,0.0,0.0,4.0,37.0,1.0,0.0,1.0,0.0,13.0,16.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,3812.0,112.0,0.0,2.0,1.0,3.0,0.0,8.0,44.0,4.0,4.0,4.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,334.0,2.0,0.0,0.0,0.0,43.0,0.0,2.0,38.0,1.0,0.0,1.0,0.0,7.0,152.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,532.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,35.0,0.0,1.0,0.0,0.0,1.0,1.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,961.0,13.0,4.0,9.0,3.0,13.0,0.0,2.0,32.0,2.0,8.0,1.0,0.0,12.0,159.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,36.0,0.0,0.0,4.0,1.0,5.0,0.0,2.0,37.0,1.0,4.0,3.0,1.0,12.0,170.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1950.0,32.0,0.0,2.0,1.0,2.0,0.0,3.0,35.0,4.0,10.0,0.0,0.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,7678.0,134.0,0.0,2.0,1.0,4.0,1.0,13.0,47.0,4.0,6.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,35.0,0.0,0.0,1.0,0.0,10.0,271.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1652.0,0.0,0.0,2.0,1.0,4.0,0.0,9.0,47.0,1.0,1.0,0.0,0.0,3.0,97.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1038.0,11.0,0.0,1.0,0.0,0.0,0.0,4.0,37.0,1.0,0.0,1.0,0.0,13.0,307.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,17.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,34.0,1.0,0.0,3.0,0.0,8.0,152.0,1
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,540.0,12.0,0.0,4.0,1.0,10.0,1.0,2.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1709.0,21.0,0.0,1.0,1.0,2.0,0.0,4.0,33.0,4.0,4.0,0.0,0.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1778.0,0.0,0.0,3.0,0.0,4.0,0.0,10.0,42.0,2.0,1.0,17.0,0.0,3.0,201.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,314.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1848.0,22.0,0.0,0.0,0.0,1.0,0.0,3.0,31.0,2.0,6.0,0.0,2.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,2.0,36.0,1.0,9.0,1.0,2.0,15.0,277.0,1
PE32,0x0040,0xFFFF,0x00B8,0x00100000,0x00000000,0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,74.0,1.0,4.0,0.0,0.0,10.0,11.0,1
PE32,0x0040,0xFFFF,0x00B8,1048576,0,0,384.0,4.0,0.0,2.0,0.0,171.0,0.0,2.0,29.0,0.0,2.0,0.0,0.0,1.0,1.0,1
PE32,0x0040,0xFFFF,0x00B8,1048576,0,0,2070.0,46.0,0.0,3.0,2.0,4.0,0.0,3.0,38.0,4.0,12.0,0.0,0.0,7.0,153.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1230.0,17.0,0.0,3.0,2.0,9.0,1.0,5.0,36.0,1.0,5.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,874.0,40.0,0.0,1.0,1.0,6.0,0.0,3.0,32.0,2.0,4.0,2.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1690.0,4.0,0.0,2.0,0.0,75.0,0.0,3.0,37.0,2.0,8.0,0.0,0.0,7.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1782.0,22.0,0.0,0.0,0.0,1.0,0.0,3.0,35.0,2.0,6.0,0.0,2.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,470.0,20.0,0.0,1.0,2.0,7.0,0.0,3.0,33.0,1.0,3.0,1.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,3065.0,471.0,3.0,6.0,0.0,124.0,0.0,16.0,54.0,4.0,2.0,1.0,0.0,2.0,7.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1104.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,37.0,1.0,5.0,0.0,1.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,37932.0,130.0,8.0,34.0,18.0,27.0,1.0,76.0,200.0,2.0,36.0,22.0,10.0,1.0,134.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1772.0,0.0,0.0,115.0,4.0,141.0,0.0,53.0,94.0,6.0,133.0,272.0,13.0,14.0,195.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,308.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,34.0,0.0,0.0,4.0,2.0,4.0,79.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,828.0,0.0,0.0,1.0,4.0,3.0,0.0,6.0,40.0,2.0,2.0,0.0,1.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,827.0,0.0,0.0,2.0,5.0,6.0,0.0,6.0,41.0,2.0,0.0,0.0,0.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,503.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,39.0,0.0,4.0,15.0,6.0,16.0,555.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,351.0,30.0,0.0,4.0,2.0,5.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,2.0,165.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,477.0,82.0,1.0,3.0,6.0,9.0,0.0,3.0,35.0,0.0,5.0,4.0,0.0,18.0,650.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,18182.0,0.0,0.0,14.0,8.0,14.0,0.0,7.0,43.0,0.0,10.0,5.0,8.0,15.0,320.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2520.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,42.0,0.0,0.0,0.0,0.0,15.0,209.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,607.0,0.0,0.0,3.0,4.0,4.0,0.0,5.0,40.0,0.0,1.0,16.0,6.0,18.0,585.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,32274.0,88.0,4.0,2.0,6.0,3.0,2.0,42.0,96.0,4.0,12.0,18.0,18.0,1.0,134.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,617.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,35.0,0.0,0.0,10.0,5.0,17.0,176.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,628.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,103.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1093.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,42.0,0.0,1.0,1.0,0.0,17.0,153.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,773.0,0.0,0.0,13.0,4.0,24.0,1.0,6.0,40.0,0.0,4.0,10.0,0.0,4.0,9.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,847.0,0.0,0.0,4.0,3.0,3.0,0.0,7.0,41.0,0.0,1.0,24.0,3.0,2.0,71.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,832.0,70.0,0.0,1.0,4.0,4.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,3.0,88.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,833.0,0.0,0.0,1.0,7.0,3.0,0.0,6.0,41.0,2.0,0.0,0.0,1.0,1.0,1.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,294.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,36.0,0.0,0.0,11.0,5.0,18.0,650.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,586.0,24.0,0.0,1.0,1.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,5.0,112.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,628.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,105.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,136.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,48.0,0.0,0.0,1.0,0.0,14.0,195.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1297.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,3.0,91.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,20558.0,0.0,0.0,13.0,8.0,14.0,0.0,7.0,43.0,0.0,11.0,5.0,8.0,15.0,320.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,16.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,14.0,195.0,1
